,center_diff_valid,heater_time,outdoor_temp,temp,time
1657,True,0.0,35.6,68.2,497100.00000000006
1658,True,0.0,35.6,68.1,497400.00000000006
1659,True,0.0,35.6,68.0,497700.00000000006
1660,True,0.0,35.6,67.9,498000.00000000006
1661,True,0.0,35.6,67.8,498300.00000000006
1662,True,0.0,35.3,67.7,498600.00000000006
1663,True,0.0,35.3,67.6,498900.00000000006
1664,True,0.0,35.3,67.6,499200.00000000006
1665,False,0.0,35.3,67.6,499500.00000000006
1666,False,45.0,35.3,67.5,499800.00000000006
1667,False,300.0,35.3,67.5,500100.00000000006
1668,False,75.0,35.3,67.6,500400.00000000006
1669,False,0.0,35.3,67.8,500700.00000000006
1670,False,0.0,35.3,67.7,501000.00000000006
1671,False,45.0,35.3,67.6,501300.00000000006
1672,False,285.0,35.3,67.5,501600.00000000006
1673,False,0.0,35.3,67.7,501900.00000000006
1674,True,0.0,35.3,67.9,502200.00000000006
1675,True,0.0,35.3,67.8,502500.00000000006
1676,False,0.0,35.3,67.6,502800.00000000006
1677,False,225.0,35.3,67.5,503100.00000000006
1678,False,210.0,35.3,67.5,503400.00000000006
1679,False,0.0,35.3,67.9,503700.00000000006
1680,True,0.0,35.1,68.2,504000.00000000006
1681,True,0.0,35.1,68.0,504300.00000000006
1682,True,0.0,35.1,67.8,504600.00000000006
1683,False,0.0,35.1,67.6,504900.00000000006
1684,False,195.0,35.1,67.4,505200.00000000006
1685,False,300.0,35.1,67.4,505500.00000000006
1686,False,45.0,34.9,67.9,505800.00000000006
1687,False,0.0,34.9,68.6,506100.00000000006
1688,True,0.0,34.9,68.4,506400.00000000006
1689,True,0.0,34.9,68.0,506700.00000000006
1690,True,0.0,34.9,67.8,507000.00000000006
1691,True,0.0,34.9,67.7,507300.00000000006
1692,False,0.0,34.6,67.6,507600.00000000006
1693,False,75.0,34.6,67.5,507900.00000000006
1694,False,0.0,34.6,67.4,508200.00000000006
1695,True,0.0,34.6,67.3,508500.00000000006
1696,True,0.0,34.6,67.3,508800.00000000006
1697,True,0.0,34.6,67.2,509100.00000000006
1698,True,0.0,35.7,67.1,509400.00000000006
1699,True,0.0,35.7,67.0,509700.00000000006
1700,True,0.0,35.7,66.8,510000.00000000006
1701,True,0.0,35.7,66.7,510300.00000000006
1702,True,0.0,35.7,66.5,510600.00000000006
1703,True,0.0,35.7,66.5,510900.00000000006
1704,True,0.0,35.3,66.5,511200.00000000006
1705,True,0.0,35.3,66.4,511500.00000000006
1706,True,0.0,35.3,66.3,511800.00000000006
1707,True,0.0,35.3,66.3,512100.00000000006
1708,True,0.0,35.3,66.3,512400.00000000006
1709,True,0.0,35.3,66.4,512700.00000000006
1710,True,0.0,35.3,66.4,513000.00000000006
1711,True,0.0,35.3,66.4,513300.00000000006
1712,True,0.0,35.3,66.5,513600.00000000006
1713,True,0.0,35.3,66.6,513900.00000000006
1714,True,0.0,35.3,66.3,514200.00000000006
1715,True,0.0,35.3,66.3,514500.00000000006
1716,True,0.0,33.6,66.2,514800.00000000006
1717,True,0.0,33.6,66.0,515100.00000000006
1718,True,0.0,33.6,66.0,515400.00000000006
1719,True,0.0,33.6,65.9,515700.00000000006
1720,True,0.0,33.6,65.9,516000.00000000006
1721,True,0.0,33.6,65.8,516300.00000000006
1722,True,0.0,33.6,65.8,516600.00000000006
1723,True,0.0,33.6,65.7,516900.00000000006
1724,True,0.0,33.6,65.7,517200.00000000006
1725,True,0.0,33.6,65.6,517500.00000000006
1726,True,0.0,33.6,65.4,517800.00000000006
1727,True,0.0,33.6,65.4,518100.00000000006
1728,True,0.0,32.7,65.3,518400.00000000006
1729,True,0.0,32.7,65.2,518700.00000000006
1730,True,0.0,32.7,65.2,519000.00000000006
1731,True,0.0,32.7,65.1,519300.00000000006
1732,True,0.0,32.7,65.1,519600.00000000006
1733,True,0.0,32.7,65.0,519900.00000000006
1734,True,0.0,32.7,65.0,520200.00000000006
1735,True,0.0,32.7,65.0,520500.00000000006
1736,True,0.0,32.7,64.8,520800.00000000006
1737,True,0.0,32.7,64.8,521100.00000000006
1738,True,0.0,32.7,64.7,521400.00000000006
1739,True,0.0,32.7,64.6,521700.00000000006
1740,True,0.0,33.0,64.6,522000.00000000006
1741,True,0.0,33.0,64.6,522300.00000000006
1742,True,0.0,33.0,64.4,522600.00000000006
1743,True,0.0,33.0,64.4,522900.00000000006
1744,True,0.0,33.0,64.3,523200.00000000006
1745,True,0.0,33.0,64.3,523500.00000000006
1746,True,0.0,33.0,64.2,523800.00000000006
1747,True,0.0,33.0,64.2,524100.00000000006
1748,True,0.0,33.0,64.1,524400.0
1749,True,0.0,33.0,64.0,524700.0
1750,True,0.0,33.0,64.0,525000.0
1751,True,0.0,33.0,64.0,525300.0
1752,True,0.0,33.0,63.9,525600.0
1753,True,0.0,33.0,63.8,525900.0
1754,True,0.0,33.0,63.8,526200.0
1755,True,0.0,33.0,63.7,526500.0
1756,True,0.0,33.0,63.6,526800.0
1757,True,0.0,33.0,63.6,527100.0
1758,True,0.0,33.0,63.6,527400.0
1759,True,0.0,33.0,63.6,527700.0
1760,True,0.0,33.0,63.5,528000.0
1761,True,0.0,33.0,63.4,528300.0
1762,True,0.0,33.0,63.4,528600.0
1763,True,0.0,33.0,63.3,528900.0
1764,True,0.0,32.2,63.2,529200.0
1765,True,0.0,32.2,63.2,529500.0
1766,True,0.0,32.2,63.2,529800.0
1767,True,0.0,32.2,63.1,530100.0
1768,True,0.0,32.2,63.1,530400.0
1769,True,0.0,32.2,63.0,530700.0
1770,True,0.0,32.2,63.0,531000.0
1771,True,0.0,32.2,63.0,531300.0
1772,True,0.0,32.2,62.9,531600.0
1773,True,0.0,32.2,62.9,531900.0
1774,True,0.0,32.2,62.9,532200.0
1775,True,0.0,32.2,63.0,532500.0
1776,True,0.0,32.1,62.9,532800.0
1777,True,0.0,32.1,63.0,533100.0
1778,True,0.0,32.1,62.9,533400.0
1779,True,0.0,32.1,62.8,533700.0
1780,True,0.0,32.1,62.7,534000.0
1781,True,0.0,32.1,62.6,534300.0
1782,True,0.0,32.1,62.3,534600.0
1783,True,0.0,32.1,62.3,534900.0
1784,True,0.0,32.1,62.2,535200.0
1785,True,0.0,32.1,62.1,535500.0
1786,True,0.0,32.1,62.2,535800.0
1787,True,0.0,32.1,62.1,536100.0
1788,True,0.0,31.7,62.0,536400.0
1789,True,0.0,31.7,62.0,536700.0
1790,True,0.0,31.7,61.9,537000.0
1791,True,0.0,31.7,61.8,537300.0
1792,True,0.0,31.7,61.8,537600.0
1793,True,0.0,31.7,61.8,537900.0
1794,True,0.0,31.7,61.7,538200.0
1795,True,0.0,31.7,61.6,538500.0
1796,True,0.0,31.7,61.6,538800.0
1797,True,0.0,31.7,61.5,539100.0
1798,True,0.0,31.7,61.4,539400.0
1799,True,0.0,31.7,61.4,539700.0
1800,True,0.0,30.8,61.4,540000.0
1801,True,0.0,30.8,61.4,540300.0
1802,True,0.0,30.8,61.3,540600.0
1803,True,0.0,30.8,61.3,540900.0
1804,True,0.0,30.8,61.2,541200.0
1805,True,0.0,30.8,61.1,541500.0
1806,True,0.0,30.8,61.1,541800.0
1807,True,0.0,30.8,61.1,542100.0
1808,True,0.0,30.8,61.1,542400.0
1809,True,0.0,30.8,61.1,542700.0
1810,True,0.0,30.8,61.0,543000.0
1811,True,0.0,30.8,60.9,543300.0
1812,True,0.0,32.0,60.9,543600.0
1813,True,0.0,32.0,60.9,543900.0
1814,True,0.0,32.0,60.9,544200.0
1815,True,0.0,32.0,60.9,544500.0
1816,True,0.0,32.0,60.8,544800.0
1817,True,0.0,32.0,60.7,545100.0
1818,True,0.0,32.0,60.7,545400.0
1819,True,0.0,32.0,60.7,545700.0
1820,True,0.0,32.0,60.6,546000.0
1821,True,0.0,32.0,60.6,546300.0
1822,True,0.0,32.0,60.6,546600.0
1823,True,0.0,32.0,60.5,546900.0
1824,True,0.0,30.9,60.4,547200.0
1825,True,0.0,30.9,60.4,547500.0
1826,False,0.0,30.9,60.2,547800.0
1827,False,150.0,30.9,60.2,548100.0
1828,False,300.0,30.9,60.2,548400.0
1829,False,300.0,30.9,60.5,548700.0
1830,False,300.0,30.9,61.3,549000.0
1831,False,300.0,30.9,62.5,549300.0
1832,False,300.0,30.9,63.2,549600.0
1833,False,300.0,30.9,64.0,549900.0
1834,False,300.0,30.9,64.5,550200.0
1835,False,300.0,30.9,65.1,550500.0
1836,False,300.0,30.8,65.6,550800.0
1837,False,300.0,30.8,66.0,551100.0
1838,False,300.0,30.8,66.4,551400.0
1839,False,300.0,30.8,66.8,551700.0
1840,False,300.0,30.8,67.2,552000.0
1841,False,105.0,30.8,67.9,552300.0
1842,False,0.0,30.8,68.2,552600.0
1843,False,45.0,30.8,67.9,552900.0
1844,False,300.0,30.8,67.0,553200.0
1845,False,300.0,30.8,66.6,553500.0
1846,False,300.0,30.8,67.0,553800.0
1847,False,120.0,30.8,67.6,554100.0
1848,False,0.0,31.4,68.0,554400.0
1849,False,0.0,31.4,67.8,554700.0
1850,False,225.0,31.4,67.4,555000.0
1851,False,300.0,31.4,67.3,555300.0
1852,False,120.0,31.4,67.6,555600.0
1853,False,0.0,31.4,68.2,555900.0
1854,True,0.0,31.4,68.1,556200.0
1855,False,0.0,31.4,67.7,556500.0
1856,False,270.0,31.4,67.3,556800.0
1857,False,300.0,31.4,67.3,557100.0
1858,False,0.0,31.4,67.9,557400.0
1859,True,0.0,31.4,68.2,557700.0
1860,False,0.0,31.6,68.0,558000.0
1861,False,165.0,31.6,67.5,558300.0
1862,False,300.0,31.6,67.4,558600.0
1863,False,45.0,31.6,67.7,558900.0
1864,False,0.0,31.6,67.8,559200.0
1865,False,45.0,31.6,67.6,559500.0
1866,False,300.0,31.6,67.4,559800.0
1867,False,240.0,31.6,67.5,560100.0
1868,False,0.0,31.6,67.7,560400.0
1869,False,0.0,31.6,67.7,560700.0
1870,False,135.0,31.6,67.5,561000.0
1871,False,300.0,31.6,67.4,561300.0
1872,False,135.0,30.6,67.6,561600.0
1873,False,0.0,30.6,67.8,561900.0
1874,False,0.0,30.6,67.7,562200.0
1875,False,270.0,30.6,67.4,562500.0
1876,False,210.0,30.6,67.5,562800.0
1877,False,0.0,30.6,67.8,563100.0
1878,True,0.0,30.6,67.9,563400.0
1879,True,0.0,30.6,67.8,563700.0
1880,False,0.0,30.6,67.6,564000.0
1881,False,120.0,30.6,67.5,564300.0
1882,False,300.0,30.6,67.4,564600.0
1883,False,165.0,30.6,67.6,564900.0
1884,False,0.0,30.4,68.2,565200.0
1885,True,0.0,30.4,68.4,565500.0
1886,True,0.0,30.4,68.0,565800.0
1887,False,0.0,30.4,67.7,566100.0
1888,False,300.0,30.4,67.4,566400.0
1889,False,210.0,30.4,67.5,566700.0
1890,False,0.0,30.4,67.9,567000.0
1891,True,0.0,30.4,68.3,567300.0
1892,True,0.0,30.4,68.1,567600.0
1893,False,0.0,30.4,67.8,567900.0
1894,False,105.0,30.4,67.6,568200.0
1895,False,300.0,30.4,67.3,568500.0
1896,False,165.0,30.1,67.5,568800.0
1897,False,0.0,30.1,67.9,569100.0
1898,True,0.0,30.1,68.0,569400.0
1899,False,0.0,30.1,67.7,569700.0
1900,False,300.0,30.1,67.4,570000.0
1901,False,240.0,30.1,67.4,570300.0
1902,False,0.0,30.1,67.9,570600.0
1903,True,0.0,30.1,68.2,570900.0
1904,True,0.0,30.1,68.1,571200.0
1905,True,0.0,30.1,67.9,571500.0
1906,False,0.0,30.1,67.7,571800.0
1907,False,180.0,30.1,67.5,572100.0
1908,False,300.0,29.7,67.5,572400.0
1909,False,45.0,29.7,67.7,572700.0
1910,False,0.0,29.7,68.0,573000.0
1911,True,0.0,29.7,68.0,573300.0
1912,True,0.0,29.7,67.8,573600.0
1913,True,0.0,29.7,67.6,573900.0
1914,True,0.0,29.7,67.5,574200.0
1915,True,0.0,29.7,67.3,574500.0
1916,True,0.0,29.7,67.1,574800.0
1917,True,0.0,29.7,67.0,575100.0
1918,True,0.0,29.7,66.9,575400.0
1919,True,0.0,29.7,66.8,575700.0
1920,True,0.0,30.0,66.6,576000.0
1921,True,0.0,30.0,66.6,576300.0
1922,True,0.0,30.0,66.5,576600.0
1923,True,0.0,30.0,66.4,576900.0
1924,True,0.0,30.0,66.3,577200.0
1925,True,0.0,30.0,66.2,577500.0
1926,True,0.0,30.0,66.1,577800.0
1927,True,0.0,30.0,66.0,578100.0
1928,False,0.0,30.0,66.0,578400.0
1929,False,195.0,30.0,65.8,578700.0
1930,False,300.0,30.0,65.7,579000.0
1931,False,300.0,30.0,66.0,579300.0
1932,False,300.0,30.0,66.8,579600.0
1933,False,300.0,30.0,67.3,579900.0
1934,False,60.0,30.0,67.6,580200.0
1935,False,105.0,30.0,67.5,580500.0
1936,False,285.0,30.0,67.5,580800.0
1937,False,0.0,30.0,68.0,581100.0
1938,True,0.0,30.0,68.3,581400.0
1939,True,0.0,30.0,68.3,581700.0
1940,True,0.0,30.0,68.0,582000.0
1941,False,0.0,30.0,67.7,582300.0
1942,False,270.0,30.0,67.3,582600.0
1943,False,300.0,30.0,67.3,582900.0
1944,False,0.0,29.7,67.6,583200.0
1945,False,0.0,29.7,67.7,583500.0
1946,False,105.0,29.7,67.5,583800.0
1947,False,300.0,29.7,67.4,584100.0
1948,False,45.0,29.7,67.8,584400.0
1949,False,0.0,29.7,68.2,584700.0
1950,True,0.0,29.4,68.3,585000.0
1951,True,0.0,29.4,68.0,585300.0
1952,True,0.0,29.4,67.8,585600.0
1953,True,0.0,29.4,67.6,585900.0
1954,True,0.0,29.4,67.4,586200.0
1955,True,0.0,29.4,67.2,586500.0
1956,True,0.0,29.4,67.1,586800.0
1957,True,0.0,29.4,66.9,587100.0
1958,True,0.0,29.4,66.8,587400.0
1959,True,0.0,29.4,66.7,587700.0
1960,True,0.0,29.4,66.5,588000.0
1961,True,0.0,29.4,66.4,588300.0
1962,True,0.0,,66.3,588600.0
1963,True,0.0,,66.2,588900.0
1964,True,0.0,,66.1,589200.0
1965,True,0.0,,66.0,589500.0
1966,True,0.0,,66.0,589800.0
1967,True,0.0,,65.9,590100.0
1968,True,0.0,28.1,65.9,590400.0
1969,True,0.0,28.1,65.8,590700.0
1970,True,0.0,28.1,65.7,591000.0
1971,True,0.0,28.1,65.6,591300.0
1972,True,0.0,28.1,65.4,591600.0
1973,True,0.0,28.1,65.4,591900.0
1974,True,0.0,28.3,65.2,592200.0
1975,True,0.0,28.3,65.1,592500.0
1976,True,0.0,28.3,64.9,592800.0
1977,True,0.0,28.3,64.8,593100.0
1978,True,0.0,28.3,64.8,593400.0
1979,True,0.0,28.3,64.8,593700.0
1980,True,0.0,28.3,64.7,594000.0
1981,True,0.0,28.3,64.6,594300.0
1982,True,0.0,28.3,64.5,594600.0
1983,True,0.0,28.3,64.6,594900.0
1984,True,0.0,28.3,64.5,595200.0
1985,True,0.0,28.3,64.5,595500.0
1986,True,0.0,27.6,64.4,595800.0
1987,True,0.0,27.6,64.4,596100.0
1988,True,0.0,27.6,64.4,596400.0
1989,True,0.0,27.6,64.4,596700.0
1990,True,0.0,27.6,64.3,597000.0
1991,True,0.0,27.6,64.2,597300.0
1992,True,0.0,27.1,64.1,597600.0
1993,True,0.0,27.1,64.1,597900.0
1994,True,0.0,27.1,64.1,598200.0
1995,True,0.0,27.1,64.0,598500.0
1996,True,0.0,27.1,64.0,598800.0
1997,True,0.0,27.1,63.9,599100.0
1998,True,0.0,27.8,63.9,599400.0
1999,True,0.0,27.8,63.8,599700.0
2000,True,0.0,27.8,63.8,600000.0
2001,True,0.0,27.8,63.8,600300.0
2002,True,0.0,27.8,63.7,600600.0
2003,True,0.0,27.8,63.7,600900.0
2004,True,0.0,27.5,63.7,601200.0
2005,True,0.0,27.5,63.7,601500.0
2006,True,0.0,27.5,63.6,601800.0
2007,True,0.0,27.5,63.6,602100.0
2008,True,0.0,27.5,63.6,602400.0
2009,True,0.0,27.5,63.6,602700.0
2010,True,0.0,27.5,63.7,603000.0
2011,True,0.0,27.5,63.8,603300.0
2012,True,0.0,27.5,63.8,603600.0
2013,True,0.0,27.5,63.8,603900.0
2014,True,0.0,27.5,63.7,604200.0
2015,True,0.0,27.5,63.6,604500.0
2016,True,0.0,27.2,63.5,604800.0
2017,True,0.0,27.2,63.5,605100.0
2018,True,0.0,27.2,63.4,605400.0
2019,True,0.0,27.2,63.3,605700.0
2020,True,0.0,27.2,63.2,606000.0
2021,True,0.0,27.2,63.1,606300.0
2022,True,0.0,27.0,62.8,606600.0
2023,True,0.0,27.0,62.7,606900.0
2024,True,0.0,27.0,62.6,607200.0
2025,True,0.0,27.0,62.4,607500.0
2026,True,0.0,27.0,62.3,607800.0
2027,True,0.0,27.0,62.3,608100.0
2028,True,0.0,26.8,62.2,608400.0
2029,True,0.0,26.8,62.1,608700.0
2030,True,0.0,26.8,62.0,609000.0
2031,True,0.0,26.8,62.0,609300.0
2032,True,0.0,26.8,62.0,609600.0
2033,True,0.0,26.8,62.0,609900.0
2034,True,0.0,27.7,61.8,610200.0
2035,True,0.0,27.7,61.8,610500.0
2036,True,0.0,27.7,61.7,610800.0
2037,True,0.0,27.7,61.6,611100.0
2038,True,0.0,27.7,61.6,611400.0
2039,True,0.0,27.7,61.6,611700.0
2040,True,0.0,27.5,61.5,612000.0
2041,True,0.0,27.5,61.4,612300.0
2042,True,0.0,27.5,61.4,612600.0
2043,True,0.0,27.5,61.3,612900.0
2044,True,0.0,27.5,61.2,613200.0
2045,True,0.0,27.5,61.2,613500.0
2046,True,0.0,27.1,61.2,613800.0
2047,True,0.0,27.1,61.1,614100.0
2048,True,0.0,27.1,61.0,614400.0
2049,True,0.0,27.1,61.0,614700.0
2050,True,0.0,27.1,60.9,615000.0
2051,True,0.0,27.1,60.9,615300.0
2052,True,0.0,27.0,60.8,615600.0
2053,True,0.0,27.0,60.8,615900.0
2054,True,0.0,27.0,60.8,616200.0
2055,True,0.0,27.0,60.7,616500.0
2056,True,0.0,27.0,60.6,616800.0
2057,True,0.0,27.0,60.6,617100.0
2058,True,0.0,27.3,60.5,617400.0
2059,True,0.0,27.3,60.4,617700.0
2060,True,0.0,27.3,60.4,618000.0
2061,True,0.0,27.3,60.5,618300.0
2062,True,0.0,27.3,60.5,618600.0
2063,True,0.0,27.3,60.5,618900.0
2064,True,0.0,27.7,60.7,619200.0
2065,True,0.0,27.7,60.8,619500.0
2066,True,0.0,27.7,60.6,619800.0
2067,True,0.0,27.7,60.4,620100.0
2068,True,0.0,27.7,60.2,620400.0
2069,True,0.0,27.7,60.1,620700.0
2070,True,0.0,28.3,60.0,621000.0
2071,True,0.0,28.3,59.8,621300.0
2072,True,0.0,28.3,59.8,621600.0
2073,True,0.0,28.3,59.7,621900.0
2074,True,0.0,28.3,59.7,622200.0
2075,True,0.0,28.3,59.6,622500.0
2076,True,0.0,28.6,59.6,622800.0
2077,True,0.0,28.6,59.6,623100.0
2078,True,0.0,28.6,59.5,623400.0
2079,True,0.0,28.6,59.4,623700.0
2080,True,0.0,28.6,59.4,624000.0
2081,True,0.0,28.6,59.4,624300.0
2082,True,0.0,28.0,59.3,624600.0
2083,True,0.0,28.0,59.3,624900.0
2084,True,0.0,28.0,59.2,625200.0
2085,True,0.0,28.0,59.2,625500.0
2086,True,0.0,28.0,59.1,625800.0
2087,True,0.0,28.0,59.1,626100.0
2088,True,0.0,29.0,59.0,626400.0
2089,True,0.0,29.0,58.9,626700.0
2090,True,0.0,29.0,58.9,627000.0
2091,True,0.0,29.0,58.9,627300.0
2092,True,0.0,29.0,58.9,627600.0
2093,True,0.0,29.0,58.8,627900.0
2094,True,0.0,29.0,58.8,628200.0
2095,True,0.0,29.0,58.7,628500.0
2096,True,0.0,29.0,58.7,628800.0
2097,True,0.0,29.0,58.6,629100.0
2098,True,0.0,29.0,58.6,629400.0
2099,True,0.0,29.0,58.5,629700.0
2100,True,0.0,29.7,58.4,630000.0
2101,True,0.0,29.7,58.6,630300.0
2102,True,0.0,29.7,58.6,630600.0
2103,True,0.0,29.7,58.7,630900.0
2104,True,0.0,29.7,58.8,631200.0
2105,True,0.0,29.7,58.8,631500.0
2106,True,0.0,29.7,59.0,631800.0
2107,True,0.0,29.7,58.9,632100.0
2108,False,0.0,29.7,58.8,632400.0
2109,False,135.0,29.7,58.7,632700.0
2110,False,300.0,29.7,58.5,633000.0
2111,False,300.0,29.7,58.6,633300.0
2112,False,300.0,29.3,59.4,633600.0
2113,False,300.0,29.3,60.4,633900.0
2114,False,300.0,29.3,61.3,634200.0
2115,False,300.0,29.3,61.9,634500.0
2116,False,300.0,29.3,62.3,634800.0
2117,False,300.0,29.3,62.5,635100.0
2118,False,300.0,29.3,62.7,635400.0
2119,False,300.0,29.3,62.6,635700.0
2120,False,300.0,29.3,62.7,636000.0
2121,False,300.0,29.3,63.5,636300.0
2122,False,300.0,29.3,64.2,636600.0
2123,False,300.0,29.3,64.9,636900.0
2124,False,300.0,30.2,65.5,637200.0
2125,False,300.0,30.2,65.9,637500.0
2126,False,300.0,30.2,66.3,637800.0
2127,False,300.0,30.2,66.6,638100.0
2128,False,300.0,30.2,66.9,638400.0
2129,False,300.0,30.2,67.2,638700.0
2130,False,90.0,30.2,67.6,639000.0
2131,False,0.0,30.2,67.7,639300.0
2132,False,225.0,30.2,67.2,639600.0
2133,False,300.0,30.2,66.7,639900.0
2134,False,300.0,30.2,66.7,640200.0
2135,False,300.0,30.2,67.2,640500.0
2136,False,30.0,30.3,67.6,640800.0
2137,False,150.0,30.3,67.4,641100.0
2138,False,300.0,30.3,66.8,641400.0
2139,False,300.0,30.3,66.8,641700.0
2140,False,210.0,30.3,67.4,642000.0
2141,False,0.0,30.3,68.2,642300.0
2142,True,0.0,31.4,68.5,642600.0
2143,True,0.0,31.4,68.2,642900.0
2144,False,0.0,31.4,67.8,643200.0
2145,False,300.0,31.4,67.5,643500.0
2146,False,225.0,31.4,67.4,643800.0
2147,False,0.0,31.4,67.9,644100.0
2148,True,0.0,34.0,68.1,644400.0
2149,True,0.0,34.0,67.9,644700.0
2150,False,0.0,34.0,67.7,645000.0
2151,False,210.0,34.0,67.4,645300.0
2152,False,300.0,34.0,67.2,645600.0
2153,False,150.0,34.0,67.5,645900.0
2154,False,0.0,34.0,68.1,646200.0
2155,True,0.0,34.0,68.2,646500.0
2156,False,0.0,34.0,67.7,646800.0
2157,False,195.0,34.0,67.4,647100.0
2158,False,300.0,34.0,67.2,647400.0
2159,False,90.0,34.0,67.5,647700.0
2160,False,0.0,35.2,68.0,648000.0
2161,True,0.0,35.2,68.0,648300.0
2162,True,0.0,35.2,67.7,648600.0
2163,True,0.0,35.2,67.5,648900.0
2164,True,0.0,35.2,67.2,649200.0
2165,True,0.0,35.2,66.9,649500.0
2166,True,0.0,35.2,66.8,649800.0
2167,True,0.0,35.2,66.6,650100.0
2168,True,0.0,35.2,66.6,650400.0
2169,True,0.0,35.2,66.5,650700.0
2170,False,0.0,35.2,66.4,651000.0
2171,False,210.0,35.2,66.4,651300.0
2172,False,300.0,35.5,66.4,651600.0
2173,False,300.0,35.5,66.9,651900.0
2174,False,30.0,35.5,67.7,652200.0
2175,False,0.0,35.5,68.2,652500.0
2176,False,0.0,35.5,68.0,652800.0
2177,False,105.0,35.5,67.6,653100.0
2178,False,300.0,38.0,67.3,653400.0
2179,False,90.0,38.0,67.5,653700.0
2180,False,0.0,38.0,67.8,654000.0
2181,False,0.0,38.0,67.8,654300.0
2182,False,45.0,38.0,67.6,654600.0
2183,False,300.0,38.0,67.4,654900.0
2184,False,120.0,39.8,67.5,655200.0
2185,False,0.0,39.8,67.8,655500.0
2186,False,0.0,39.8,67.7,655800.0
2187,False,285.0,39.8,67.4,656100.0
2188,False,150.0,39.8,67.5,656400.0
2189,False,0.0,39.8,67.7,656700.0
2190,False,0.0,39.8,67.7,657000.0
2191,False,90.0,39.8,67.5,657300.0
2192,False,300.0,39.8,67.5,657600.0
2193,False,60.0,39.8,67.7,657900.0
2194,False,0.0,39.8,67.9,658200.0
2195,False,0.0,39.8,67.7,658500.0
2196,False,195.0,40.9,67.5,658800.0
2197,False,270.0,40.9,67.4,659100.0
2198,False,0.0,40.9,67.8,659400.0
2199,True,0.0,40.9,67.9,659700.0
2200,True,0.0,40.9,67.7,660000.0
2201,False,0.0,40.9,67.6,660300.0
2202,False,300.0,40.9,67.5,660600.0
2203,False,120.0,40.9,67.6,660900.0
2204,False,0.0,40.9,67.8,661200.0
2205,True,0.0,40.9,67.8,661500.0
2206,True,0.0,40.9,67.6,661800.0
2207,False,0.0,40.9,67.6,662100.0
2208,False,195.0,40.8,67.5,662400.0
2209,False,135.0,40.8,67.7,662700.0
2210,False,0.0,40.8,68.1,663000.0
2211,True,0.0,40.8,68.1,663300.0
2212,True,0.0,40.8,67.9,663600.0
2213,False,0.0,40.8,67.7,663900.0
2214,False,165.0,40.8,67.5,664200.0
2215,False,300.0,40.8,67.4,664500.0
2216,False,75.0,40.8,67.6,664800.0
2217,False,0.0,40.8,67.9,665100.0
2218,True,0.0,40.8,68.0,665400.0
2219,True,0.0,40.8,67.9,665700.0
2220,True,0.0,40.9,67.8,666000.0
2221,False,0.0,40.9,67.7,666300.0
2222,False,225.0,40.9,67.5,666600.0
2223,False,225.0,40.9,67.6,666900.0
2224,False,0.0,40.9,67.9,667200.0
2225,True,0.0,40.9,68.0,667500.0
2226,True,0.0,40.8,67.9,667800.0
2227,True,0.0,40.8,67.8,668100.0
2228,True,0.0,40.8,67.7,668400.0
2229,False,0.0,40.8,67.6,668700.0
2230,False,75.0,40.8,67.5,669000.0
2231,False,300.0,40.8,67.5,669300.0
2232,False,90.0,39.0,67.7,669600.0
2233,False,0.0,39.0,67.9,669900.0
2234,True,0.0,39.0,68.0,670200.0
2235,True,0.0,39.0,67.9,670500.0
2236,True,0.0,39.0,67.8,670800.0
2237,False,0.0,39.0,67.6,671100.0
2238,False,15.0,37.6,67.4,671400.0
2239,False,0.0,37.6,67.2,671700.0
2240,True,0.0,37.6,67.2,672000.0
2241,True,0.0,37.6,67.1,672300.0
2242,True,0.0,37.6,67.1,672600.0
2243,True,0.0,37.6,67.0,672900.0
2244,True,0.0,37.6,67.0,673200.0
2245,True,0.0,37.6,66.8,673500.0
2246,True,0.0,37.6,66.8,673800.0
2247,True,0.0,37.6,66.7,674100.0
2248,True,0.0,37.6,66.6,674400.0
2249,True,0.0,37.6,66.6,674700.0
2250,True,0.0,,66.5,675000.0
2251,True,0.0,,66.4,675300.0
2252,True,0.0,,66.4,675600.0
2253,True,0.0,,66.4,675900.0
2254,True,0.0,,66.3,676200.0
2255,True,0.0,,66.2,676500.0
2256,True,0.0,38.8,66.1,676800.0
2257,True,0.0,38.8,66.1,677100.0
2258,True,0.0,38.8,66.0,677400.0
2259,True,0.0,38.8,65.9,677700.0
2260,True,0.0,38.8,65.9,678000.0
2261,True,0.0,38.8,65.7,678300.0
2262,True,0.0,38.8,65.7,678600.0
2263,True,0.0,38.8,65.7,678900.0
2264,True,0.0,38.8,65.6,679200.0
2265,True,0.0,38.8,65.5,679500.0
2266,True,0.0,38.8,65.5,679800.0
2267,True,0.0,38.8,65.4,680100.0
2268,True,0.0,39.4,65.4,680400.0
2269,True,0.0,39.4,65.3,680700.0
2270,True,0.0,39.4,65.3,681000.0
2271,True,0.0,39.4,65.2,681300.0
2272,True,0.0,39.4,65.2,681600.0
2273,True,0.0,39.4,65.1,681900.0
2274,True,0.0,39.4,65.0,682200.0
2275,True,0.0,39.4,64.9,682500.0
2276,True,0.0,39.4,64.8,682800.0
2277,True,0.0,39.4,64.8,683100.0
2278,True,0.0,39.4,64.7,683400.0
2279,True,0.0,39.4,64.7,683700.0
2280,True,0.0,38.2,64.6,684000.0
